COD_LOC;NOMBRE_LOC;CP;POBLACION;OFICINA;PROVINCIA;COD_PROY;ID_EVALUACION;Fecha de ejecucion;COD_AUDITOR;RESULTADO;TITULO_CUESTIONARIO
1577;STAND -- EXPERIS ECI ZORRILLA;47006;VALLADOLID;911;VALLADOLID;0457_003;1971424;05/03/2014;A00156;1;ESPECIALISTAS IMAGEN ECI - P6 (13.14)
1577;STAND -- EXPERIS ECI ZORRILLA;47006;VALLADOLID;911;VALLADOLID;0457_003;1971425;05/03/2014;A00156;0,98;ESPECIALISTAS PROCESOS (ECI) - P6 (13.14)
125a;VALLADOLID - CC Vallsur;47001;Valladolid;911;VALLADOLID;0457_002;1971427;07/03/2014;A00156;0,5504;RESUMEN FFQQ PEC - P6 (13.14)
125a;VALLADOLID - CC Vallsur;47001;Valladolid;911;VALLADOLID;0457_002;1971428;07/03/2014;A00156;0,9475;FFQQ PROCESOS 2.0 - P6 (13.14)
125a;VALLADOLID - CC Vallsur;47001;Valladolid;911;VALLADOLID;0457_002;1971429;07/03/2014;A00156;0,9292;FFQQ IMAGEN 2.0 P6 (13.14)
247;ARROYO DE LA ENCOMIENDA - CC Rio Shopping;47195;ARROYO DE LA ENCOMIENDA;911;VALLADOLID;0457_002;1971431;07/03/2014;A00156;0,8869;RESUMEN FFQQ PEC - P6 (13.14)
247;ARROYO DE LA ENCOMIENDA - CC Rio Shopping;47195;ARROYO DE LA ENCOMIENDA;911;VALLADOLID;0457_002;1971432;07/03/2014;A00156;0,9925;FFQQ PROCESOS - P6 (13.14)
247;ARROYO DE LA ENCOMIENDA - CC Rio Shopping;47195;ARROYO DE LA ENCOMIENDA;911;VALLADOLID;0457_002;1971433;07/03/2014;A00156;1;FFQQ IMAGEN @ - P6 (13.14)
47;Valladolid;47001;VALLADOLID;911;VALLADOLID;0457_001;1971435;06/03/2014;A00156;0,885;RESUMEN TTPP PEC - P6 (13.14)
47;Valladolid;47001;VALLADOLID;911;VALLADOLID;0457_001;1971436;06/03/2014;A00156;1;TTPP PROCESOS - P6 (13.14)
47;Valladolid;47001;VALLADOLID;911;VALLADOLID;0457_001;1971437;06/03/2014;A00156;1;TTPP IMAGEN @ - P6 (13.14)
0321R;MARTORELL MOTOR;8760;MARTORELL;901;BARCELONA;0524_004;1971438;05/03/2014;34217;0,5685;Cuestionario Seat Leon ST 1º Trim 2014
3251;SALA CARS;8243;MANRESA;901;BARCELONA;0524_004;1971439;06/03/2014;R29502;0,7475;Cuestionario Seat Leon ST 1º Trim 2014
3263;AUTOMOTOR Y SERVICIOS;25002;LLEIDA;901;LLEIDA;0524_004;1971440;05/03/2014;30912;0,6701;Cuestionario Seat Leon ST 1º Trim 2014
13270;BALDOMERO MARTINEZ;43206;REUS;901;TARRAGONA;0524_004;1971441;04/03/2014;30217;0,6173;Cuestionario Seat Leon ST 1º Trim 2014
129;AMPOSTA;43870;AMPOSTA;901;TARRAGONA;0225_001;1971442;04/03/2014;32683;0,7406;Perfumeries Gotta Mystery_2011_catala
109;Parquesur;28916;Leganés;911;MADRID;0143_005;1971443;07/03/2014;33225;0,7946;Pans Mystery
1163;Los Ángeles-Carrefour;28041;Madrid;911;MADRID;0143_005;1971444;08/03/2014;31936;0,9562;Pans Mystery
1168;UGC Méndez;28045;Madrid;911;MADRID;0143_005;1971445;07/03/2014;33322;0,6065;Pans Mystery
1434;Xanadú;28939;Arroyomolinos;911;MADRID;0143_005;1971446;04/03/2014;2645;0,9125;Pans Mystery
1983;Tres Aguas;28922;Alcorcón;911;MADRID;0143_005;1971447;19/03/2014;32269;0,873;Pans Mystery
24;Callao;28013;Madrid;911;MADRID;0143_005;1971448;22/03/2014;33330;0,8967;Pans Mystery
27;Gran Vía 1;28013;Madrid;911;MADRID;0143_005;1971449;19/03/2014;33319;0,9231;Pans Mystery
43;Postas;28012;Madrid;911;MADRID;0143_005;1971450;04/03/2014;34134;0,9119;Pans Mystery
747;Talavera de la Reina;45600;Talavera de la Reina;911;TOLEDO;0143_005;1971451;14/03/2014;34186;0,8696;Pans Mystery
799;Luz de Castilla;40006;Segovia;911;SEGOVIA;0143_005;1971452;07/03/2014;R02042;1;Pans Mystery
881;Plenilunio;28022;Colonia de las Mercedes;911;MADRID;0143_005;1971453;11/03/2014;33642;0,9035;Pans Mystery
997;PC Islazul;28054;Madrid;911;MADRID;0143_005;1971454;21/03/2014;34130;1;Pans Mystery
CA4;Clínica de C. Real;13002;Ciudad Real;SGS;CIUDAD REAL;CAPIO;1971455;03/03/2014;c_heras;0,8;AUDITORIA SEGURIDAD ALIMENTARIA
58;Manresa;8242;Manresa;901;BARCELONA;0289_01;1971456;14/03/2014;33133;0,9988;PlusFresc Mystery 2013
40;La Seu;25700;La Seu d'Urgell;901;LLEIDA;0289_01;1971457;05/03/2014;R29530;0,972;PlusFresc Mystery 2013
52;Pont de Suert;25520;El Pont de Suert;901;LLEIDA;0289_01;1971458;05/03/2014;R29530;0,9466;PlusFresc Mystery 2013
79;Vielha;25530;Vielha;901;LLEIDA;0289_01;1971459;05/03/2014;R29530;0,9355;PlusFresc Mystery 2013
82;Sort;25560;Sort;901;LLEIDA;0289_01;1971460;05/03/2014;R29530;0,8463;PlusFresc Mystery 2013
1;Urquinaona;8010;Barcelona;901;BARCELONA;0143_005;1971461;20/03/2014;32708;0,9202;Pans Mystery
101;PC L'Illa;8029;Barcelona;901;BARCELONA;0143_005;1971462;04/03/2014;34010;0,9353;Pans Mystery
131;La Roca;8430;La Roca del Vallès;901;BARCELONA;0143_005;1971463;12/03/2014;32866;1;Pans Mystery
1474;Tajo;8032;Barcelona;901;BARCELONA;0143_005;1971464;07/03/2014;29664;0,8683;Pans Mystery
16;Passeig de Gràcia;8007;Barcelona;901;BARCELONA;0143_005;1971465;18/03/2014;30987;0,9592;Pans Mystery
2;Canaletes;8002;Barcelona;901;BARCELONA;0143_005;1971466;07/03/2014;32351;0,8632;Pans Mystery
20;Port Olímpic;8005;Barcelona;901;BARCELONA;0143_005;1971467;21/03/2014;31011;0,9725;Pans Mystery
213;PC Gran Vía Pedrosa;8908;Hospitalet de Llobregat;901;BARCELONA;0143_005;1971468;08/03/2014;31708;1;Pans Mystery
215;F.C.B. - Exterior;8028;Barcelona;901;BARCELONA;0143_005;1971469;10/03/2014;31084;0,8122;Pans Mystery
25;Sant Josep;8002;Barcelona;901;BARCELONA;0143_005;1971470;21/03/2014;30550;1;Pans Mystery
271;San Jaime;8002;Barcelona;901;BARCELONA;0143_005;1971471;21/03/2014;33675;0,8926;Pans Mystery
293;Ronda San Antonio;8001;Barcelona;901;BARCELONA;0143_005;1971473;21/03/2014;33843;0,9024;Pans Mystery
298;Montigalà;8917;Badalona;901;BARCELONA;0143_005;1971474;12/03/2014;30260;0,9592;Pans Mystery
34;Maremàgnum;8039;Barcelona;901;BARCELONA;0143_005;1971475;07/03/2014;31085;0,8327;Pans Mystery
4;Portal de l'Àngel;8002;Barcelona;901;BARCELONA;0143_005;1971476;07/03/2014;31144;0,9475;Pans Mystery
5;Gaudí;8025;Barcelona;901;BARCELONA;0143_005;1971477;11/03/2014;31144;0,9339;Pans Mystery
61;Santa Coloma;8921;Santa Coloma;901;BARCELONA;0143_005;1971478;15/03/2014;127;0,9364;Pans Mystery
76;Numancia;8029;Barcelona;901;BARCELONA;0143_005;1971480;10/03/2014;31082;0,9427;Pans Mystery
840;Villarroel;8036;Barcelona;901;BARCELONA;0143_005;1971481;21/03/2014;157;0,978;Pans Mystery
90;Abrera;8630;Abrera;901;BARCELONA;0143_005;1971482;05/03/2014;34217;0,8403;Pans Mystery
922;PC Baricentro;8210;Barberà del Vallès;901;BARCELONA;0143_005;1971483;19/03/2014;33024;0,93;Pans Mystery
96;Diputación;8007;Barcelona;901;BARCELONA;0143_005;1971484;20/03/2014;30103;0,9633;Pans Mystery
03A10;VAROCAR;33930;LA FELGUERA;908;ASTURIAS;0524_004;1971501;03/03/2014;R02747;0,6823;Cuestionario Seat Leon ST 1º Trim 2014
131;La Roca;8430;La Roca del Vallès;901;BARCELONA;0143_005;1971502;25/03/2014;32866;0,9562;Pans Mystery
0424a;LUALBO, S.L;46021;VALENCIA;917;VALENCIA;0457_003;1971505;11/03/2014;34232;0,8667;MYSTERY SHOPPER ESPECIALISTA P6 (MAR_14)
789;LUALBO, S.L;2001;ALBACETE;922;ALBACETE;0457_003;1971507;21/03/2014;33626;0,8737;MYSTERY SHOPPER ESPECIALISTA P6 (MAR_14)
1016;SEMATEL SERVICIOS DE TELEFONIA;2600;VILLAROBLEDO;922;ALBACETE;0457_003;1971508;24/03/2014;34285;0,7158;MYSTERY SHOPPER ESPECIALISTA P6 (MAR_14)
100;Ruzafa;46002;Valencia;917;VALENCIA;0143_005;1971509;16/03/2014;34070;0,9246;Pans Mystery
1118;La Salera;12006;Castellón;917;CASTELLON;0143_005;1971510;22/03/2014;31433;0,9717;Pans Mystery
1164;Heron City Paterna;46980;Paterna;917;VALENCIA;0143_005;1971511;07/03/2014;32921;0,8583;Pans Mystery
156;Malvarrosa;46011;Valencia;917;VALENCIA;0143_005;1971512;04/03/2014;31285;0,9404;Pans Mystery
35;Barrachina;46002;Valencia;917;VALENCIA;0143_005;1971513;23/03/2014;33427;0,8286;Pans Mystery
891;Carcaixent;46740;Carcaixent;917;VALENCIA;0143_005;1971514;05/03/2014;31473;0,8408;Pans Mystery
899;La Vital;46700;Gandía;917;VALENCIA;0143_005;1971515;04/03/2014;34235;0,9592;Pans Mystery
920;Xàtiva;46800;Xàtiva;917;VALENCIA;0143_005;1971516;05/03/2014;31473;0,7872;Pans Mystery
1990;Deliland;35509;Las Palmas de Gran Canaria;919;PALMAS, LAS;0143_005;1971522;13/03/2014;33940;1;Pans Mystery
265;STAND -  MEDIA MARKT PAMPLONA;31191;Cordovilla;905;NAVARRA;0457_004;1971523;03/03/2014;A32143;0,9933;RESUMEN CONSUMO PEC P6 (13.14)
265;STAND -  MEDIA MARKT PAMPLONA;31191;Cordovilla;905;NAVARRA;0457_004;1971524;03/03/2014;A32143;1;CONSUMO IMAGEN GRANDES SUPERFICIES - P6 (13.14)
265;STAND -  MEDIA MARKT PAMPLONA;31191;Cordovilla;905;NAVARRA;0457_004;1971525;03/03/2014;A32143;1;CONSUMO PROCESOS - P6 (13.14)
186a;PAMPLONA - CC La Morea;31191;Pamplona;905;NAVARRA;0457_002;1971526;03/03/2014;A32143;0,8808;RESUMEN FFQQ PEC - P6 (13.14)
186a;PAMPLONA - CC La Morea;31191;Pamplona;905;NAVARRA;0457_002;1971527;03/03/2014;A32143;0,945;FFQQ PROCESOS - P6 (13.14)
186a;PAMPLONA - CC La Morea;31191;Pamplona;905;NAVARRA;0457_002;1971528;03/03/2014;A32143;0,975;FFQQ IMAGEN @ - P6 (13.14)
862;AUSARTA MEDIA, S.L.;31010;BARANAIN;905;NAVARRA;0457_003;1971529;03/03/2014;A01140;0,9525;RESUMEN ESPECIALISTAS PEC - P6 (13.14)
862;AUSARTA MEDIA, S.L.;31010;BARANAIN;905;NAVARRA;0457_003;1971530;03/03/2014;A01140;0,9617;ESPECIALISTAS NUEVA IMAGEN - P6 (13.14)
862;AUSARTA MEDIA, S.L.;31010;BARANAIN;905;NAVARRA;0457_003;1971531;03/03/2014;A01140;0,95;ESPECIALISTAS PROCESOS - P6 (13.14)
0863a;AUSARTA MEDIA, S.L.;31011;PAMPLONA;905;NAVARRA;0457_003;1971532;03/03/2014;A01140;0,9913;RESUMEN ESPECIALISTAS PEC - P6 (13.14)
0863a;AUSARTA MEDIA, S.L.;31011;PAMPLONA;905;NAVARRA;0457_003;1971533;03/03/2014;A01140;1;ESPECIALISTAS NUEVA IMAGEN - P6 (13.14)
0863a;AUSARTA MEDIA, S.L.;31011;PAMPLONA;905;NAVARRA;0457_003;1971534;03/03/2014;A01140;1;ESPECIALISTAS PROCESOS - P6 (13.14)
369;TELEFONIA DE NAVARRA;31014;PAMPLONA;905;NAVARRA;0457_003;1971535;03/03/2014;A32801;0,97;RESUMEN ESPECIALISTAS PEC - P6 (13.14)
369;TELEFONIA DE NAVARRA;31014;PAMPLONA;905;NAVARRA;0457_003;1971536;03/03/2014;A32801;1;ESPECIALISTAS NUEVA IMAGEN - P6 (13.14)
369;TELEFONIA DE NAVARRA;31014;PAMPLONA;905;NAVARRA;0457_003;1971537;03/03/2014;A32801;1;ESPECIALISTAS PROCESOS - P6 (13.14)
861;AUSARTA MEDIA, S.L.;31013;ANSOAIN;905;NAVARRA;0457_003;1971538;03/03/2014;A32801;0,97;RESUMEN ESPECIALISTAS PEC - P6 (13.14)
861;AUSARTA MEDIA, S.L.;31013;ANSOAIN;905;NAVARRA;0457_003;1971539;03/03/2014;A32801;1;ESPECIALISTAS NUEVA IMAGEN - P6 (13.14)
861;AUSARTA MEDIA, S.L.;31013;ANSOAIN;905;NAVARRA;0457_003;1971540;03/03/2014;A32801;1;ESPECIALISTAS PROCESOS - P6 (13.14)
1563;STAND -- AJ CHANNEL 2013 - ECI PAMPLONA;31002;PAMPLONA;905;NAVARRA;0457_003;1971541;11/03/2014;A01140;0,8792;RESUMEN ESPECIALISTAS PEC - P6 (13.14)
1563;STAND -- AJ CHANNEL 2013 - ECI PAMPLONA;31002;PAMPLONA;905;NAVARRA;0457_003;1971542;11/03/2014;A01140;1;ESPECIALISTAS IMAGEN ECI - P6 (13.14)
1563;STAND -- AJ CHANNEL 2013 - ECI PAMPLONA;31002;PAMPLONA;905;NAVARRA;0457_003;1971543;11/03/2014;A01140;1;ESPECIALISTAS PROCESOS (ECI) - P6 (13.14)
538;AUSARTA MEDIA, S.L.;48290;AMOREBIETA;905;VIZCAYA;0457_003;1971544;06/03/2014;A32801;0,9825;RESUMEN ESPECIALISTAS PEC - P6 (13.14)
538;AUSARTA MEDIA, S.L.;48290;AMOREBIETA;905;VIZCAYA;0457_003;1971545;06/03/2014;A32801;1;ESPECIALISTAS NUEVA IMAGEN - P6 (13.14)
538;AUSARTA MEDIA, S.L.;48290;AMOREBIETA;905;VIZCAYA;0457_003;1971546;06/03/2014;A32801;1;ESPECIALISTAS PROCESOS - P6 (13.14)
544;AUSARTA MEDIA, S.L.;48260;ERMUA;905;VIZCAYA;0457_003;1971547;04/03/2014;A32801;0,9913;RESUMEN ESPECIALISTAS PEC - P6 (13.14)
544;AUSARTA MEDIA, S.L.;48260;ERMUA;905;VIZCAYA;0457_003;1971548;04/03/2014;A32801;1;ESPECIALISTAS NUEVA IMAGEN - P6 (13.14)
544;AUSARTA MEDIA, S.L.;48260;ERMUA;905;VIZCAYA;0457_003;1971549;04/03/2014;A32801;1;ESPECIALISTAS PROCESOS - P6 (13.14)
646;AUSARTA MEDIA, S.L.;48370;BERMEO;905;VIZCAYA;0457_003;1971550;06/03/2014;A32801;0,9613;RESUMEN ESPECIALISTAS PEC - P6 (13.14)
646;AUSARTA MEDIA, S.L.;48370;BERMEO;905;VIZCAYA;0457_003;1971551;06/03/2014;A32801;1;ESPECIALISTAS NUEVA IMAGEN - P6 (13.14)
646;AUSARTA MEDIA, S.L.;48370;BERMEO;905;VIZCAYA;0457_003;1971552;06/03/2014;A32801;1;ESPECIALISTAS PROCESOS - P6 (13.14)
668;ZAITEL 500 , S.L.;48200;DURANGO;905;VIZCAYA;0457_003;1971553;04/03/2014;A32801;0,9642;RESUMEN ESPECIALISTAS PEC - P6 (13.14)
668;ZAITEL 500 , S.L.;48200;DURANGO;905;VIZCAYA;0457_003;1971554;04/03/2014;A32801;1;ESPECIALISTAS NUEVA IMAGEN - P6 (13.14)
668;ZAITEL 500 , S.L.;48200;DURANGO;905;VIZCAYA;0457_003;1971555;04/03/2014;A32801;1;ESPECIALISTAS PROCESOS - P6 (13.14)
0471a;AUSARTA MEDIA, S.L.;31620;HUARTE;905;NAVARRA;0457_003;1971557;03/03/2014;A01140;0,9367;RESUMEN ESPECIALISTAS PEC - P6 (13.14)
0471a;AUSARTA MEDIA, S.L.;31620;HUARTE;905;NAVARRA;0457_003;1971558;03/03/2014;A01140;1;ESPECIALISTAS NUEVA IMAGEN - P6 (13.14)
0471a;AUSARTA MEDIA, S.L.;31620;HUARTE;905;NAVARRA;0457_003;1971559;03/03/2014;A01140;0,905;ESPECIALISTAS PROCESOS - P6 (13.14)
1448;RADITEL;28025;MADRID;911;MADRID;0457_003;1971564;03/03/2014;R00028;0,9333;MYSTERY SHOPPER ESPECIALISTA P6 (MAR_14)
045b;MADRID - General Ricardos;28019;Madrid;911;MADRID;0457_002;1971565;03/03/2014;R00031;0,93;MYSTERY SHOPPER FFQQ P6 (MAR_14)
815;GRUPO LIDERTEL, S.L.;28021;MADRID;911;MADRID;0457_003;1971568;11/03/2014;R00028;0,8667;MYSTERY SHOPPER ESPECIALISTA P6 (MAR_14)
910;LUALBO, S.L;28019;MADRID;911;MADRID;0457_003;1971569;03/03/2014;R00028;0,9167;MYSTERY SHOPPER ESPECIALISTA P6 (MAR_14)
188;STAND -  CARREFOUR PINAR DE LAS ROZAS;28000;EL PINAR DE LAS ROZAS;911;MADRID;0457_004;1971570;03/03/2014;R00013;0,7133;MYSTERY SHOPPER CONSUMO P6 (FEB_14)
56;STAND -  CARREFOUR REUS;43000;REUS;901;TARRAGONA;0457_004;1971571;03/03/2014;R29530;0,9667;MYSTERY SHOPPER CONSUMO P6 (FEB_14)
1525;STAND -- EXPERIS ECI SANCHINARRO;28050;MADRID;911;MADRID;0457_003;1971573;03/03/2014;R01127;0,4133;MYSTERY SHOPPER ESPECIALISTA P6 (MAR_14)
PE019;BARCELONESA ARAGÓ;8015;BARCELONA;901;BARCELONA;0524_004;1971578;05/03/2014;32664;0,446;Cuestionario Comp. Seat Ibiza ITECH 1º Trim 2014
S109;FH VILLANUEVA DE LA CAÑADA;28691;VILLANUEVA DE LA CAÑADA;911;MADRID;0010_001;1971579;06/03/2014;2645;0,455;Cuestionario Foster's Hollywood (Mar_14)
I001163;HIPERCOR;28224;POZUELO DE ALARCÓN;911;MADRID;0010_014;1971580;07/03/2014;2359;0,85;BK_Autoking Zena (0114)
286;Kinepolis Granada;18197;Pulianas;915;GRANADA;0143_005;1971582;20/03/2014;34016;0,8706;Pans Mystery
124;Larios;29002;Málaga;915;MALAGA;0143_005;1971590;22/03/2014;66;0,9504;Pans Mystery
784;Marqués Larios;29015;Málaga;915;MALAGA;0143_005;1971591;04/03/2014;33109;0,9868;Pans Mystery
60;Plaza Mayor Málaga;29004;Málaga;915;MALAGA;0143_005;1971592;13/03/2014;33765;0,8822;Pans Mystery
1175;La Morea;31191;Cordovilla;905;NAVARRA;0143_005;1971593;10/03/2014;33946;0,9125;Pans Mystery
1376;C.C. Zubiarte;48015;Bilbao;905;VIZCAYA;0143_005;1971594;10/03/2014;98;0,9528;Pans Mystery
1437;Itaroa;31620;Huarte;905;NAVARRA;0143_005;1971595;17/03/2014;33946;0,9125;Pans Mystery
871;Parque Astur;33400;Avilés;908;ASTURIAS;0143_005;1971596;04/03/2014;2715;0,9157;Pans Mystery
888;Cinesa Santander;39011;Santander;908;CANTABRIA;0143_005;1971597;13/03/2014;33570;0,9047;Pans Mystery
1170;Arcángel Córdoba;14010;Córdoba;915;CORDOBA;0143_005;1971598;20/03/2014;33201;1;Pans Mystery
4151;BARNA-CORNELLA;8940;CORNELLÀ;901;BARCELONA;0569_001;1971599;15/03/2014;31846;0,722;Prenatal Mystery Shopping
I001122;PARLA;28980;PARLA;911;MADRID;0010_005;1971604;15/03/2014;31936;0,91;Cuestionario Burger King Zena (0114)
0390b;VENTIS TELECOM, S.L.;29200;ANTEQUERA;915;MALAGA;0457_003;1971605;03/03/2014;33109;0,95;MYSTERY SHOPPER ESPECIALISTA P6 (MAR_14)
477;GSM BAHIA, S.L.U.;29200;ANTEQUERA;915;MALAGA;0457_003;1971606;03/03/2014;33109;1;MYSTERY SHOPPER ESPECIALISTA P6 (MAR_14)
10281;10281;8640;OLESA DE MONTSERRAT;901;BARCELONA;0198_001;1971614;04/03/2014;R00050;0,94;DIA LA SELVA C.P.
10282;10282;8710;SANTA MARGARITA DE MONTBUI;901;BARCELONA;0198_001;1971615;04/03/2014;R00050;0,92;DIA LA SELVA C.P.
1434;SERVITEL XXI, S.L;14920;AGUILAR DE LA FRONTERA;915;CORDOBA;0457_003;1971623;03/03/2014;r32790;0,9309;RESUMEN ESPECIALISTAS PEC - P6 (13.14)
1434;SERVITEL XXI, S.L;14920;AGUILAR DE LA FRONTERA;915;CORDOBA;0457_003;1971624;03/03/2014;r32790;1;ESPECIALISTAS NUEVA IMAGEN - P6 (13.14)
1434;SERVITEL XXI, S.L;14920;AGUILAR DE LA FRONTERA;915;CORDOBA;0457_003;1971625;03/03/2014;r32790;0,905;ESPECIALISTAS PROCESOS - P6 (13.14)
173;CC ESPAI  GIRONES;17190;SALT;901;GIRONA;0111_001;1971628;03/03/2014;33120;1;Cuest  Druni 2013
10066;10066;8191;RUBI;901;BARCELONA;0197_002;1971630;04/03/2014;R29994;0,8434;DIA SABADELL COMPRA PROGRAMADA
141;CASTELLDEFELS;8860;CASTELLDEFELS;901;BARCELONA;0111_001;1971635;04/03/2014;31708;0,933;Cuest  Druni 2013
381;JAVIER JARAS S.L.U.;9004;BURGOS;911;BURGOS;0457_003;1971640;19/03/2014;A34239;0,8187;RESUMEN ESPECIALISTAS PEC - P6 (13.14)
381;JAVIER JARAS S.L.U.;9004;BURGOS;911;BURGOS;0457_003;1971641;19/03/2014;A34239;1;ESPECIALISTAS ANTIGUA IMAGEN - P6 (13.14)
381;JAVIER JARAS S.L.U.;9004;BURGOS;911;BURGOS;0457_003;1971642;19/03/2014;A34239;1;ESPECIALISTAS PROCESOS - P6 (13.14)
1471a;TOTALFAN, S.L.;37005;SALAMANCA;911;SALAMANCA;0457_003;1971643;13/03/2014;A34239;0,9207;RESUMEN ESPECIALISTAS PEC - P6 (13.14)
1471a;TOTALFAN, S.L.;37005;SALAMANCA;911;SALAMANCA;0457_003;1971644;13/03/2014;A34239;1;ESPECIALISTAS PROCESOS - P6 (13.14)
1471a;TOTALFAN, S.L.;37005;SALAMANCA;911;SALAMANCA;0457_003;1971645;13/03/2014;A34239;1;ESPECIALISTAS IMAGEN @ - P6 (13.14)
108;PALENCIA - Mayor;34001;Palencia;911;PALENCIA;0457_002;1971646;12/03/2014;A34239;0,9228;RESUMEN FFQQ PEC - P6 (13.14)
108;PALENCIA - Mayor;34001;Palencia;911;PALENCIA;0457_002;1971647;12/03/2014;A34239;1;FFQQ NUEVA IMAGEN - P6 (13.14)
108;PALENCIA - Mayor;34001;Palencia;911;PALENCIA;0457_002;1971648;12/03/2014;A34239;0,9925;FFQQ PROCESOS - P6 (13.14)
171b;STA MARTA DE TORMES - CC El Tormes;37900;Santa Marta de Tormes;911;SALAMANCA;0457_002;1971649;13/03/2014;A34239;0,9382;RESUMEN FFQQ PEC - P6 (13.14)
171b;STA MARTA DE TORMES - CC El Tormes;37900;Santa Marta de Tormes;911;SALAMANCA;0457_002;1971650;13/03/2014;A34239;1;FFQQ ANTIGUA IMAGEN - P6 (13.14)
171b;STA MARTA DE TORMES - CC El Tormes;37900;Santa Marta de Tormes;911;SALAMANCA;0457_002;1971651;13/03/2014;A34239;1;FFQQ PROCESOS - P6 (13.14)
40;Salamanca;37004;SALAMANCA;911;SALAMANCA;0457_001;1971652;13/03/2014;A34239;0,8717;RESUMEN TTPP PEC - P6 (13.14)
40;Salamanca;37004;SALAMANCA;911;SALAMANCA;0457_001;1971653;13/03/2014;A34239;0,9;TTPP PROCESOS - P6 (13.14)
40;Salamanca;37004;SALAMANCA;911;SALAMANCA;0457_001;1971654;13/03/2014;A34239;1;TTPP IMAGEN @ - P6 (13.14)
161;AVEIRO;8000;AVEIRO;901;EXTRANJERO;0569_001;1971659;12/03/2014;portugal;0,961;Prenatal Mystery Shopping
178;COLOMBO;8000;LISBOA;911;EXTRANJERO;0569_001;1971660;14/03/2014;portugal;0,949;Prenatal Mystery Shopping
183;NORTESHOPPING;8000;SENHORA DA HORA (OPORTO);911;EXTRANJERO;0569_001;1971662;18/03/2014;portugal;0,815;Prenatal Mystery Shopping
189;VASCO DA GAMA;8000;LISBOA;911;EXTRANJERO;0569_001;1971663;17/03/2014;portugal;0,331;Prenatal Mystery Shopping
207;ALMADA;8000;ALMADA (LISBOA);911;EXTRANJERO;0569_001;1971664;15/03/2014;portugal;1;Prenatal Mystery Shopping
213;PONTA DELGADA PARQUE ATLÂNTICO;8000;PONTA DELGADA (ISLA);911;EXTRANJERO;0569_001;1971666;14/03/2014;portugal;0,867;Prenatal Mystery Shopping
229;COIMBRA;8000;COIMBRA;911;EXTRANJERO;0569_001;1971667;17/03/2014;portugal;0,953;Prenatal Mystery Shopping
235;8ª AVENIDA;8000;S. JOÃO DA MADEIRA;911;EXTRANJERO;0569_001;1971668;16/03/2014;portugal;1;Prenatal Mystery Shopping
244;MONTIJO;8000;MONTIJO (LISBOA);911;EXTRANJERO;0569_001;1971669;15/03/2014;portugal;0,882;Prenatal Mystery Shopping
250;SINTRA;8000;RIO DE MOURO - SINTRA (LISBOA);911;EXTRANJERO;0569_001;1971670;16/03/2014;portugal;0,938;Prenatal Mystery Shopping
CIR01;Restaurante Circulo de Alcoy;3801;Alcoy;SGS;ALICANTE;CIR;1971672;12/03/2014;M_DELGADO;0,925;AUDITORIA SEGURIDAD ALIMENTARIA-HYGIENE MONITORED
FH05325;FH MEDITERRANEO (ALMERIA);4009;ALMERÍA;915;ALMERIA;0010_001;1971676;09/03/2014;32284;0,905;Cuestionario Foster's Hollywood (Mar_14)
FH05401;FH AVENIDA DE LA ESTACION;4005;ALMERÍA;915;ALMERIA;0010_001;1971677;12/03/2014;31336;0,877;Cuestionario Foster's Hollywood (Mar_14)
4026;GIJON;33206;GIJÓN;908;ASTURIAS;0569_001;1971678;08/03/2014;2717;0,973;Prenatal Mystery Shopping
S047;FH ROQUETAS;4740;ROQUETAS DE MAR;915;ALMERIA;0010_001;1971679;14/03/2014;2482;0,903;Cuestionario Foster's Hollywood (Mar_14)
FH05249;FH BADAJOZ;6011;BADAJOZ;915;BADAJOZ;0010_001;1971680;11/03/2014;33609;0,885;Cuestionario Foster's Hollywood (Mar_14)
S116;FH LOS BARRIOS;11370;ALGECIRAS;915;CADIZ;0010_001;1971681;08/03/2014;33130;0,994;Cuestionario Foster's Hollywood (Mar_14)
1;Residencia Fray Luis de León O.S.A.;28440;Guadarrama;SGS;MADRID;FLL_1;1971682;03/03/2014;d_vega;0,8479;AUDITORIA SEGURIDAD ALIMENTARIA-HYGIENE MONITORED
FH05393;FH P.C. LUZ SHOPPING;11408;JEREZ DE LA FRONTERA;915;CADIZ;0010_001;1971684;16/03/2014;33448;0,833;Cuestionario Foster's Hollywood (Mar_14)
1;Restaurante Lolo;3818;Alcoy;SGS;ALICANTE;LOLO;1971685;12/03/2014;M_DELGADO;0,9222;AUDITORIA SEGURIDAD ALIMENTARIA-HYGIENE MONITORED
FH05261;FH VISTA HERMOSA (PTO SANTA MARIA);11500;PUERTO DE SANTA MARIA;915;CADIZ;0010_001;1971686;03/03/2014;31847;0,935;Cuestionario Foster's Hollywood (Mar_14)
1;ICM AGENCIA DE INFORMATICA Y COMUNICACIONES;28045;Madrid;SGS;MADRID;ICM;1971688;17/03/2014;d_vega;0,7845;AUDITORIA SEGURIDAD ALIMENTARIA-HYGIENE MONITORED
FH05330;FH SAN JUAN DE DIOS (CADIZ);11500;CADIZ;915;CADIZ;0010_001;1971689;12/03/2014;33738;0,942;Cuestionario Foster's Hollywood (Mar_14)
FH05316;FH EL TABLERO;14012;CÓRDOBA;915;CORDOBA;0010_001;1971690;13/03/2014;32790;0,872;Cuestionario Foster's Hollywood (Mar_14)
